סים,hitpa'el,end,,מסתיים,מסתיימת,מסתיימים,מסתיימות,הסתיימתי,הסתיימנו,הסתיימת,הסתיימת,הסתיימתם,הסתיימתן,הסתיים,הסתיימה,הסתיימו,אסתיים,נסתיים,תסתיים,תסתיימי,תסתיימו,תסתיימנה,יסתיים,תסתיים,יסתיימו,תסתיימנה,הסתיים,הסתיימי,הסתיימו,הסתיימנה,להסתיים,-1-5-126-130-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
געגע,hitpa'el,miss,ל,מתגעגע,מתגעגעת,מתגעגעים,מתגעגעות,התגעגעתי,התגעגענו,התגעגעת,התגעגעת,התגעגעתם,התגעגעתן,התגעגע,התגעגעה,התגעגעו,אתגעגע,נתגעגע,תתגעגע,תתגעגעי,תתגעגעו,תתגעגענה,יתגעגע,תתגעגע,יתגעגעו,תתגעגענה,התגעגע,התגעגעי,התגעגעו,התגעגענה,להתגעגע,-1-5-,,OK,Duolingo
סבב,hitpa'el,turn around,,מסתובב,מסתובבת,מסתובבים,מסתובבות,הסתובבתי,הסתובבנו,הסתובבת,הסתובבת,הסתובבתם,הסתובבתן,הסתובב,הסתובבה,הסתובבו,אסתובב,נסתובב,תסתובב,תסתובבי,תסתובבו,תסתובבנה,יסתובב,תסתובב,יסתובבו,תסתובבנה,הסתובב,הסתובבי,הסתובבו,הסתובבנה,להסתובב,-1-5-124-126-1015-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
קרר,hitpa'el,get cool,,מתקרר,מתקררת,מתקררים,מתקררות,התקררתי,התקררנו,התקררת,התקררת,התקררתם,התקררתן,התקרר,התקררה,התקררו,אתקרר,נתקרר,תתקרר,תתקררי,תתקררו,תתקררנה,יתקרר,תתקרר,יתקררו,תתקררנה,התקרר,התקררי,התקררו,התקררנה,להתקרר,-1-5-124-1016-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
חמם,hitpa'el,get hot,,מתחמם,מתחממת,מתחממים,מתחממות,התחממתי,התחממנו,התחממת,התחממת,התחממתם,התחממתן,התחמם,התחממה,התחממו,אתחמם,נתחמם,תתחמם,תתחממי,תתחממו,תתחממנה,יתחמם,תתחמם,יתחממו,תתחממנה,התחמם,התחממי,התחממו,התחממנה,להתחמם,-1-5-124-1016-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
זקן,hitpa'el,get old,,מזדקן,מזדקנת,מזדקנים,מזדקנות,הזדקנתי,הזדקנו,הזדקנת,הזדקנת,הזדקנתם,הזדקנתן,הזדקן,הזדקנה,הזדקנו,אזדקן,נזדקן,תזדקן,תזדקני,תזדקנו,תזדקנה,יזדקן,תזדקן,יזדקנו,תזדקנה,הזדקן,הזדקני,הזדקנו,הזדקנה,להזדקן,-1-5-127-129-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
חבא,hitpa'el,hide,מ (thing) / על ידי (person),מתחבא,מתחבאת,מתחבאים,מתחבאות,התחבאתי,התחבאנו,התחבאת,התחבאת,התחבאתם,התחבאתן,התחבא,התחבאה,התחבאו,אתחבא,נתחבא,תתחבא,תתחבאי,תתחבאו,תתחבאנה,יתחבא,תתחבא,יתחבאו,תתחבאנה,התחבא,התחבאי,התחבאו,התחבאנה,להתחבא,-1-5-,,OK,Duolingo
שכר,hitpa'el,get drunk,,משתכר,משתכרת,משתכרים,משתכרות,השתכרתי,השתכרנו,השתכרת,השתכרת,השתכרתם,השתכרתן,השתכר,השתכרה,השתכרו,אשתכר,נשתכר,תשתכר,תשתכרי,תשתכרו,תשתכרנה,ישתכר,תשתכר,ישתכרו,תשתכרנה,השתכר,השתכרי,השתכרו,השתכרנה,להשתכר,-1-5-125-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
שנה,hitpa'el,change oneself,,משתנה,משתנה,משתנים,משתנות,השתניתי,השתנינו,השתנית,השתנית,השתניתם,השתניתן,השתנה,השתנתה,השתנו,אשתנה,נשתנה,תשתנה,תשתני,תשתנו,תשתנינה,ישתנה,תשתנה,ישתנו,תשתנינה,השתנה,השתני,השתנו,השתנינה,להשתנות,-1-5-100-125-132-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
אחד,hitpa'el,unite,,מתאחד,מתאחדת,מתאחדים,מתאחדות,התאחדתי,התאחדנו,התאחדת,התאחדת,התאחדתם,התאחדתן,התאחד,התאחדה,התאחדו,אתאחד,נתאחד,תתאחד,תתאחדי,תתאחדו,תתאחדנה,יתאחד,תתאחד,יתאחדו,תתאחדנה,התאחד,התאחדי,התאחדו,התאחדנה,להתאחד,-1-5-,,OK,Duolingo
חבר,hitpa'el,connect,ל,מתחבר,מתחברת,מתחברים,מתחברות,התחברתי,התחברנו,התחברת,התחברת,התחברתם,התחברתן,התחבר,התחברה,התחברו,אתחבר,נתחבר,תתחבר,תתחברי,תתחברו,תתחברנה,יתחבר,תתחבר,יתחברו,תתחברנה,התחבר,התחברי,התחברו,התחברנה,להתחבר,-1-5-,,OK,Duolingo
נתק,hitpa'el,disconnect,מ (thing) / על ידי (person),מתנתק,מתנתקת,מתנתקים,מתנתקות,התנתקתי,התנתקנו,התנתקת,התנתקת,התנתקתם,התנתקתן,התנתק,התנתקה,התנתקו,אתנתק,נתנתק,תתנתק,תתנתקי,תתנתקו,תתנתקנה,יתנתק,תתנתק,יתנתקו,תתנתקנה,התנתק,התנתקי,התנתקו,התנתקנה,להתנתק,-1-5-,,OK,Duolingo
יעצ,hitpa'el,consult with,עם,מתייעץ,מתייעצת,מתייעצים,מתייעצות,התייעצתי,התייעצנו,התייעצת,התייעצת,התייעצתם,התייעצתן,התייעץ,התייעצה,התייעצו,אתייעץ,נתייעץ,תתייעץ,תתייעצי,תתייעצו,תתייעצנה,יתייעץ,תתייעץ,יתייעצו,תתייעצנה,התייעץ,התייעצי,התייעצו,התייעצנה,להתייעץ,-1-5-131-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
כון,hitpa'el,prepare,ל,מתכונן,מתכוננת,מתכוננים,מתכוננות,התכוננתי,התכוננו,התכוננת,התכוננת,התכוננתם,התכוננתן,התכונן,התכוננה,התכוננו,אתכונן,נתכונן,תתכונן,תתכונני,תתכוננו,תתכוננה,יתכונן,תתכונן,יתכוננו,תתכוננה,התכונן,התכונני,התכוננו,התכוננה,להתכונן,-1-5-129-1017-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
צרף,hitpa'el,join,"אל, ל",מצטרף,מצטרפת,מצטרפים,מצטרפות,הצטרפתי,הצטרפנו,הצטרפת,הצטרפת,הצטרפתם,הצטרפתן,הצטרף,הצטרפה,הצטרפו,אצטרף,נצטרף,תצטרף,תצטרפי,תצטרפו,תצטרפנה,יצטרף,תצטרף,יצטרפו,תצטרפנה,הצטרף,הצטרפי,הצטרפו,הצטרפנה,להצטרף,-1-5-128-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
מדד,hitpa'el,cope,עם,מתמודד,מתמודדת,מתמודדים,מתמודדות,התמודדתי,התמודדנו,התמודדת,התמודדת,התמודדתם,התמודדתן,התמודד,התמודדה,התמודדו,אתמודד,נתמודד,תתמודד,תתמודדי,תתמודדו,תתמודדנה,יתמודד,תתמודד,יתמודדו,תתמודדנה,התמודד,התמודדי,התמודדו,התמודדנה,להתמודד,-1-5-124-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
עלם,hitpa'el,ignore,מ (thing) / על ידי (person),מתעלם,מתעלמת,מתעלמים,מתעלמות,התעלמתי,התעלמנו,התעלמת,התעלמת,התעלמתם,התעלמתן,התעלם,התעלמה,התעלמו,אתעלם,נתעלם,תתעלם,תתעלמי,תתעלמו,תתעלמנה,יתעלם,תתעלם,יתעלמו,תתעלמנה,התעלם,התעלמי,התעלמו,התעלמנה,להתעלם,-1-5-,,OK,Duolingo
פלל,hitpa'el,pray,,מתפלל,מתפללת,מתפללים,מתפללות,התפללתי,התפללנו,התפללת,התפללת,התפללתם,התפללתן,התפלל,התפללה,התפללו,אתפלל,נתפלל,תתפלל,תתפללי,תתפללו,תתפללנה,יתפלל,תתפלל,יתפללו,תתפללנה,התפלל,התפללי,התפללו,התפללנה,להתפלל,-1-5-124-1016-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
נצל,hitpa'el,apologize,על,מתנצל,מתנצלת,מתנצלים,מתנצלות,התנצלתי,התנצלנו,התנצלת,התנצלת,התנצלתם,התנצלתן,התנצל,התנצלה,התנצלו,אתנצל,נתנצל,תתנצל,תתנצלי,תתנצלו,תתנצלנה,יתנצל,תתנצל,יתנצלו,תתנצלנה,התנצל,התנצלי,התנצלו,התנצלנה,להתנצל,-1-5-,,OK,Duolingo
בלבל,hitpa'el,get confused,,מתבלבל,מתבלבלת,מתבלבלים,מתבלבלות,התבלבלתי,התבלבלנו,התבלבלת,התבלבלת,התבלבלתם,התבלבלתן,התבלבל,התבלבלה,התבלבלו,אתבלבל,נתבלבל,תתבלבל,תתבלבלי,תתבלבלו,תתבלבלנה,יתבלבל,תתבלבל,יתבלבלו,תתבלבלנה,התבלבל,התבלבלי,התבלבלו,התבלבלנה,להתבלבל,-1-5-,,OK,Duolingo
עמל,hitpa'el,exercise,,מתעמל,מתעמלת,מתעמלים,מתעמלות,התעמלתי,התעמלנו,התעמלת,התעמלת,התעמלתם,התעמלתן,התעמל,התעמלה,התעמלו,אתעמל,נתעמל,תתעמל,תתעמלי,תתעמלו,תתעמלנה,יתעמל,תתעמל,יתעמלו,תתעמלנה,התעמל,התעמלי,התעמלו,התעמלנה,להתעמל,-1-5-,,OK,Duolingo
בחר,pa'al,choose,ב,בוחר,בוחרת,בוחרים,בוחרות,בחרתי,בחרנו,בחרת,בחרת,בחרתם,בחרתן,בחר,בחרה,בחרו,אבחר,נבחר,תבחר,תבחרי,תבחרו,תבחרנה,יבחר,תבחר,יבחרו,תבחרנה,בחר,בחרי,בחרו,בחרנה,לבחור,-1-2-,,OK,Duolingo
ראה,nif'al,looks,,נראה,נראית,נראים,נראות,נראיתי,נראינו,נראית,נראית,נראיתם,נראיתן,נראה,נראתה,נראו,איראה,ניראה,תיראה,תיראי,תיראו,תיראינה,ייראה,תיראה,ייראו,תיראינה,היראה,היראי,היראו,היראינה,להיראות,-1-8-116-119-,"2,3,4,5,6,7,8,9,10,12,13,14,17,18,19,22,23,25,26,27,28",OK,Duolingo
כשל,nif'al,fail,,נכשל,נכשלת,נכשלים,נכשלות,נכשלתי,נכשלנו,נכשלת,נכשלת,נכשלתם,נכשלתן,נכשל,נכשלה,נכשלו,אכשל,ניכשל,תיכשל,תיכשלי,תיכשלו,תיכשלנה,ייכשל,תיכשל,ייכשלו,תיכשלנה,היכשל,היכשלי,היכשלו,היכשלנה,להיכשל,-1-8-,,OK,Duolingo
גמר,nif'al,end,,נגמר,נגמרת,נגמרים,נגמרות,נגמרתי,נגמרנו,נגמרת,נגמרת,נגמרתם,נגמרתן,נגמר,נגמרה,נגמרו,אגמר,ניגמר,תיגמר,תיגמרי,תיגמרו,תיגמרנה,ייגמר,תיגמר,ייגמרו,תיגמרנה,היגמר,היגמרי,היגמרו,היגמרנה,להיגמר,-1-8-,,OK,Duolingo
כנס,nif'al,enter,ל,נכנס,נכנסת,נכנסים,נכנסות,נכנסתי,נכנסנו,נכנסת,נכנסת,נכנסתם,נכנסתן,נכנס,נכנסה,נכנסו,אכנס,ניכנס,תיכנס,תיכנסי,תיכנסו,תיכנסנה,ייכנס,תיכנס,ייכנסו,תיכנסנה,היכנס,היכנסי,היכנסו,היכנסנה,להיכנס,-1-8-,,OK,Duolingo
שמע,nif'al,heard,,נשמע,נשמעת,נשמעים,נשמעות,נשמעתי,נשמענו,נשמעת,נשמעת,נשמעתם,נשמעתן,נשמע,נשמעה,נשמעו,אשמע,נישמע,תישמע,תישמעי,תישמעו,תישמענה,יישמע,תישמע,יישמעו,תישמענה,הישמע,הישמעי,הישמעו,הישמענה,להישמע,-1-8-,,OK,Duolingo
סגר,nif'al,closed,,נסגר,נסגרת,נסגרים,נסגרות,נסגרתי,נסגרנו,נסגרת,נסגרת,נסגרתם,נסגרתן,נסגר,נסגרה,נסגרו,אסגר,ניסגר,תיסגר,תיסגרי,תיסגרו,תיסגרנה,ייסגר,תיסגר,ייסגרו,תיסגרנה,היסגר,היסגרי,היסגרו,היסגרנה,להיסגר,-1-8-,,OK,Duolingo
פתח,nif'al,is opened,,נפתח,נפתחת,נפתחים,נפתחות,נפתחתי,נפתחנו,נפתחת,נפתחת,נפתחתם,נפתחתן,נפתח,נפתחה,נפתחו,אפתח,ניפתח,תיפתח,תיפתחי,תיפתחו,תיפתחנה,ייפתח,תיפתח,ייפתחו,תיפתחנה,היפתח,היפתחי,היפתחו,היפתחנה,להיפתח,-1-8-,,OK,Duolingo
אכל,nif'al,eaten,,נאכל,נאכלת,נאכלים,נאכלות,נאכלתי,נאכלנו,נאכלת,נאכלת,נאכלתם,נאכלתן,נאכל,נאכלה,נאכלו,איאכל,ניאכל,תיאכל,תיאכלי,תיאכלו,תיאכלנה,ייאכל,תיאכל,ייאכלו,תיאכלנה,היאכל,היאכלי,היאכלו,היאכלנה,להיאכל,-1-8-117-,14,OK,Duolingo
כתב,nif'al,written,,נכתב,נכתבת,נכתבים,נכתבות,נכתבתי,נכתבנו,נכתבת,נכתבת,נכתבתם,נכתבתן,נכתב,נכתבה,נכתבו,אכתב,ניכתב,תיכתב,תיכתבי,תיכתבו,תיכתבנה,ייכתב,תיכתב,ייכתבו,תיכתבנה,היכתב,היכתבי,היכתבו,היכתבנה,להיכתב,-1-8-,,OK,Duolingo
קרא,nif'al,"read, called",,נקרא,נקראת,נקראים,נקראות,נקראתי,נקראנו,נקראת,נקראת,נקראתם,נקראתן,נקרא,נקראה,נקראו,אקרא,ניקרא,תיקרא,תיקראי,תיקראו,תיקראנה,ייקרא,תיקרא,ייקראו,תיקראנה,היקרא,היקראי,היקראו,היקראנה,להיקרא,-1-8-,,OK,Duolingo
פגש,nif'al,met,עם,נפגש,נפגשת,נפגשים,נפגשות,נפגשתי,נפגשנו,נפגשת,נפגשת,נפגשתם,נפגשתן,נפגש,נפגשה,נפגשו,אפגש,ניפגש,תיפגש,תיפגשי,תיפגשו,תיפגשנה,ייפגש,תיפגש,ייפגשו,תיפגשנה,היפגש,היפגשי,היפגשו,היפגשנה,להיפגש,-1-8-,,OK,Duolingo
שאל,nif'al,asked,את,נשאל,נשאלת,נשאלים,נשאלות,נשאלתי,נשאלנו,נשאלת,נשאלת,נשאלתם,נשאלתן,נשאל,נשאלה,נשאלו,אשאל,נישאל,תישאל,תישאלי,תישאלו,תישאלנה,יישאל,תישאל,יישאלו,תישאלנה,הישאל,הישאלי,הישאלו,הישאלנה,להישאל,-1-8-,,OK,Duolingo
עשה,nif'al,done,,נעשה,נעשית,נעשים,נעשות,נעשיתי,נעשינו,נעשית,נעשית,נעשיתם,נעשיתן,נעשה,נעשתה,נעשו,איעשה,ניעשה,תיעשה,תיעשי,תיעשו,תיעשינה,ייעשה,תיעשה,ייעשו,תיעשינה,היעשה,היעשי,היעשו,היעשינה,להיעשות,-1-8-116-118-,"2,3,4,5,6,7,8,9,10,12,13,14,17,18,19,22,23,25,26,27,28",OK,Duolingo
נתן,nif'al,given,,ניתן,ניתנת,ניתנים,ניתנות,ניתנתי,ניתנו,ניתנת,ניתנת,ניתנתם,ניתנתן,ניתן,ניתנה,ניתנו,אנתן,נינתן,תינתן,תינתני,תינתנו,תינתנה,יינתן,תינתן,יינתנו,תינתנה,הינתן,הינתני,הינתנו,הינתנה,להינתן,-1-8-122-123-,"1,2,3,4,5,6,7,8,9,10,11,12,13,19,23,27",OK,Duolingo
עלם,nif'al,disappear,,נעלם,נעלמת,נעלמים,נעלמות,נעלמתי,נעלמנו,נעלמת,נעלמת,נעלמתם,נעלמתן,נעלם,נעלמה,נעלמו,איעלם,ניעלם,תיעלם,תיעלמי,תיעלמו,תיעלמנה,ייעלם,תיעלם,ייעלמו,תיעלמנה,היעלם,היעלמי,היעלמו,היעלמנה,להיעלם,-1-8-118-,14,OK,Duolingo
פרד,nif'al,"break up, part",מ,נפרד,נפרדת,נפרדים,נפרדות,נפרדתי,נפרדנו,נפרדת,נפרדת,נפרדתם,נפרדתן,נפרד,נפרדה,נפרדו,אפרד,ניפרד,תיפרד,תיפרדי,תיפרדו,תיפרדנה,ייפרד,תיפרד,ייפרדו,תיפרדנה,היפרד,היפרדי,היפרדו,היפרדנה,להיפרד,-1-8-,,OK,Duolingo
שרף,nif'al,burnt,מ,נשרף,נשרפת,נשרפים,נשרפות,נשרפתי,נשרפנו,נשרפת,נשרפת,נשרפתם,נשרפתן,נשרף,נשרפה,נשרפו,אשרף,נישרף,תישרף,תישרפי,תישרפו,תישרפנה,יישרף,תישרף,יישרפו,תישרפנה,הישרף,הישרפי,הישרפו,הישרפנה,להישרף,-1-8-,,OK,Duolingo
שלח,nif'al,sent,,נשלח,נשלחת,נשלחים,נשלחות,נשלחתי,נשלחנו,נשלחת,נשלחת,נשלחתם,נשלחתן,נשלח,נשלחה,נשלחו,אשלח,נישלח,תישלח,תישלחי,תישלחו,תישלחנה,יישלח,תישלח,יישלחו,תישלחנה,הישלח,הישלחי,הישלחו,הישלחנה,להישלח,-1-8-,,OK,Duolingo
פגע,nif'al,hurt,מ,נפגע,נפגעת,נפגעים,נפגעות,נפגעתי,נפגענו,נפגעת,נפגעת,נפגעתם,נפגעתן,נפגע,נפגעה,נפגעו,אפגע,ניפגע,תיפגע,תיפגעי,תיפגעו,תיפגענה,ייפגע,תיפגע,ייפגעו,תיפגענה,היפגע,היפגעי,היפגעו,היפגענה,להיפגע,-1-8-,,OK,Duolingo
אמר,nif'al,said,,נאמר,נאמרת,נאמרים,נאמרות,נאמרתי,נאמרנו,נאמרת,נאמרת,נאמרתם,נאמרתן,נאמר,נאמרה,נאמרו,איאמר,ניאמר,תיאמר,תיאמרי,תיאמרו,תיאמרנה,ייאמר,תיאמר,ייאמרו,תיאמרנה,היאמר,היאמרי,היאמרו,היאמרנה,להיאמר,-1-8-117-,14,OK,Duolingo
הנה,nif'al,"have fun, enjoy",מ / inf,נהנה,נהנית,נהנים,נהנות,נהניתי,נהנינו,נהנית,נהנית,נהניתם,נהניתן,נהנה,נהנתה,נהנו,איהנה,ניהנה,תיהנה,תיהני,תיהנו,תיהנינה,ייהנה,תיהנה,ייהנו,תיהנינה,היהנה,היהני,היהנו,היהנינה,ליהנות,-1-8-116-120-1018-,"2,3,4,5,6,7,8,9,10,12,13,14,17,18,19,22,23,25,26,27,28",OK,Duolingo
פצץ,hitpa'el,explode,,מתפוצץ,מתפוצצת,מתפוצצים,מתפוצצות,התפוצצתי,התפוצצנו,התפוצצת,התפוצצת,התפוצצתם,התפוצצתן,התפוצץ,התפוצצה,התפוצצו,אתפוצץ,נתפוצץ,תתפוצץ,תתפוצצי,תתפוצצו,תתפוצצנה,יתפוצץ,תתפוצץ,יתפוצצו,תתפוצצנה,התפוצץ,התפוצצי,התפוצצו,התפוצצנה,להתפוצץ,-1-5-124-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
חתן,hitpa'el,get married,עם,מתחתן,מתחתנת,מתחתנים,מתחתנות,התחתנתי,התחתנו,התחתנת,התחתנת,התחתנתם,התחתנתן,התחתן,התחתנה,התחתנו,אתחתן,נתחתן,תתחתן,תתחתני,תתחתנו,תתחתנה,יתחתן,תתחתן,יתחתנו,תתחתנה,התחתן,התחתני,התחתנו,התחתנה,להתחתן,-1-5-129-,"6,19,23,27",OK,Duolingo
לון,hitpa'el,complain,,מתלונן,מתלוננת,מתלוננים,מתלוננות,התלוננתי,התלוננו,התלוננת,התלוננת,התלוננתם,התלוננתן,התלונן,התלוננה,התלוננו,אתלונן,נתלונן,תתלונן,תתלונני,תתלוננו,תתלוננה,יתלונן,תתלונן,יתלוננו,תתלוננה,התלונן,התלונני,התלוננו,התלוננה,להתלונן,-1-5-129-1017-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
פשט,hitpa'el,get undressed,,מתפשט,מתפשטת,מתפשטים,מתפשטות,התפשטתי,התפשטנו,התפשטת,התפשטת,התפשטתם,התפשטתן,התפשט,התפשטה,התפשטו,אתפשט,נתפשט,תתפשט,תתפשטי,תתפשטו,תתפשטנה,יתפשט,תתפשט,יתפשטו,תתפשטנה,התפשט,התפשטי,התפשטו,התפשטנה,להתפשט,-1-5-,,OK,Duolingo
רחץ,hitpa'el,"wash oneself, bathe",,מתרחץ,מתרחצת,מתרחצים,מתרחצות,התרחצתי,התרחצנו,התרחצת,התרחצת,התרחצתם,התרחצתן,התרחץ,התרחצה,התרחצו,אתרחץ,נתרחץ,תתרחץ,תתרחצי,תתרחצו,תתרחצנה,יתרחץ,תתרחץ,יתרחצו,תתרחצנה,התרחץ,התרחצי,התרחצו,התרחצנה,להתרחץ,-1-5-,,OK,Duolingo
פסק,hiph'il,stop,,מפסיק,מפסיקה,מפסיקים,מפסיקות,הפסקתי,הפסקנו,הפסקת,הפסקת,הפסקתם,הפסקתן,הפסיק,הפסיקה,הפסיקו,אפסיק,נפסיק,תפסיק,תפסיקי,תפסיקו,תפסקנה,יפסיק,תפסיק,יפסיקו,תפסקנה,הפסק,הפסיקי,הפסיקו,הפסקנה,להפסיק,-1-4-,,OK,Duolingo
נדב,hitpa'el,volunteer,,מתנדב,מתנדבת,מתנדבים,מתנדבות,התנדבתי,התנדבנו,התנדבת,התנדבת,התנדבתם,התנדבתן,התנדב,התנדבה,התנדבו,אתנדב,נתנדב,תתנדב,תתנדבי,תתנדבו,תתנדבנה,יתנדב,תתנדב,יתנדבו,תתנדבנה,התנדב,התנדבי,התנדבו,התנדבנה,להתנדב,-1-5-,,OK,Duolingo
עלל,hitpa'el,abuse,,מתעלל,מתעללת,מתעללים,מתעללות,התעללתי,התעללנו,התעללת,התעללת,התעללתם,התעללתן,התעלל,התעללה,התעללו,אתעלל,נתעלל,תתעלל,תתעללי,תתעללו,תתעללנה,יתעלל,תתעלל,יתעללו,תתעללנה,התעלל,התעללי,התעללו,התעללנה,להתעלל,-1-5-124-1016-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
ירד,pa'al,go down,,יורד,יורדת,יורדים,יורדות,ירדתי,ירדנו,ירדת,ירדת,ירדתם,ירדתן,ירד,ירדה,ירדו,ארד,נרד,תרד,תרדי,תרדו,תרדנה,ירד,תרד,ירדו,תרדנה,רד,רדי,רדו,רדנה,לרדת,-1-2-1000-,"14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
צער,hitpa'el,be sorry,,מצטער,מצטערת,מצטערים,מצטערות,הצטערתי,הצטערנו,הצטערת,הצטערת,הצטערתם,הצטערתן,הצטער,הצטערה,הצטערו,אצטער,נצטער,תצטער,תצטערי,תצטערו,תצטערנה,יצטער,תצטער,יצטערו,תצטערנה,הצטער,הצטערי,הצטערו,הצטערנה,להצטער,-1-5-128-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
עלב,nif'al,get offended,,נעלב,נעלבת,נעלבים,נעלבות,נעלבתי,נעלבנו,נעלבת,נעלבת,נעלבתם,נעלבתן,נעלב,נעלבה,נעלבו,איעלב,ניעלב,תיעלב,תיעלבי,תיעלבו,תיעלבנה,ייעלב,תיעלב,ייעלבו,תיעלבנה,היעלב,היעלבי,היעלבו,היעלבנה,להיעלב,-1-8-118-,14,OK,Duolingo
נשק,pi'el,kiss,את,מנשק,מנשקת,מנשקים,מנשקות,נישקתי,נישקנו,נישקת,נישקת,נישקתם,נישקתן,נישק,נישקה,נישקו,אנשק,ננשק,תנשק,תנשקי,תנשקו,תנשקנה,ינשק,תנשק,ינשקו,תנשקנה,נשק,נשקי,נשקו,נשקנה,לנשק,-1-3-,,OK,Duolingo
חבק,pi'el,hug,את,מחבק,מחבקת,מחבקים,מחבקות,חיבקתי,חיבקנו,חיבקת,חיבקת,חיבקתם,חיבקתן,חיבק,חיבקה,חיבקו,אחבק,נחבק,תחבק,תחבקי,תחבקו,תחבקנה,יחבק,תחבק,יחבקו,תחבקנה,חבק,חבקי,חבקו,חבקנה,לחבק,-1-3-,,OK,Duolingo
נחם,pi'el,comfort,,מנחם,מנחמת,מנחמים,מנחמות,ניחמתי,ניחמנו,ניחמת,ניחמת,ניחמתם,ניחמתן,ניחם,ניחמה,ניחמו,אנחם,ננחם,תנחם,תנחמי,תנחמו,תנחמנה,ינחם,תנחם,ינחמו,תנחמנה,נחם,נחמי,נחמו,נחמנה,לנחם,-1-3-,,OK,Duolingo
בכה,pa'al,cry,,בוכה,בוכה,בוכים,בוכות,בכיתי,בכינו,בכית,בכית,בכיתם,בכיתן,בכה,בכתה,בכו,אבכה,נבכה,תבכה,תבכי,תבכו,תבכינה,יבכה,תבכה,יבכו,תבכינה,בכה,בכי,בכו,בכינה,לבכות,-1-2-100-,"2,3,4,5,6,7,8,9,10,12,13,17,18,19,22,23,25,26,27,28",OK,Duolingo
להב,hitpa'el,"enthusiastic, excited",מ,מתלהב,מתלהבת,מתלהבים,מתלהבות,התלהבתי,התלהבנו,התלהבת,התלהבת,התלהבתם,התלהבתן,התלהב,התלהבה,התלהבו,אתלהב,נתלהב,תתלהב,תתלהבי,תתלהבו,תתלהבנה,יתלהב,תתלהב,יתלהבו,תתלהבנה,התלהב,התלהבי,התלהבו,התלהבנה,להתלהב,-1-5-,,OK,Duolingo
ערץ,hiph'il,"adore, admire",,מעריץ,מעריצה,מעריצים,מעריצות,הערצתי,הערצנו,הערצת,הערצת,הערצתם,הערצתן,העריץ,העריצה,העריצו,אעריץ,נעריץ,תעריץ,תעריצי,תעריצו,תערצנה,יעריץ,תעריץ,יעריצו,תערצנה,הערץ,העריצי,העריצו,הערצנה,להעריץ,-1-4-,,OK,Duolingo
בשל,pu'al,cooked,,מבושל,מבושלת,מבושלים,מבושלות,בושלתי,בושלנו,בושלת,בושלת,בושלתם,בושלתן,בושל,בושלה,בושלו,אבושל,נבושל,תבושל,תבושלי,תבושלו,תבושלנה,יבושל,תבושל,יבושלו,תבושלנה,,,,,,-1-7-,,OK,Duolingo
קבל,hiph'il,"parallel, equivalent",ל,מקביל,מקבילה,מקבילים,מקבילות,הקבלתי,הקבלנו,הקבלת,הקבלת,הקבלתם,הקבלתן,הקביל,הקבילה,הקבילו,אקביל,נקביל,תקביל,תקבילי,תקבילו,תקבלנה,יקביל,תקביל,יקבילו,תקבלנה,הקבל,הקבילי,הקבילו,הקבלנה,להקביל,-1-4-,,OK,Duolingo
